date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank,division,gender,season,is_final,key
2020-09-03,230,Army,-1.82,2.7,6,7,0.46,-1.46,221,College,Men,2014,1,4802
2020-09-03,231,Northern Illinois,-1.82,2.7,5,9,0.36,-0.96,135,College,Men,2014,1,4803
2020-09-03,232,Nebraska-Omaha,-1.83,2.7,7,7,0.5,-1.84,316,College,Men,2014,1,4804
2020-09-03,233,Calvin,-1.83,2.7,7,9,0.44,-1.55,246,College,Men,2014,1,4805
2020-09-03,234,Brown B,-1.84,2.7,11,6,0.65,-2.53,434,College,Men,2014,1,4806
2020-09-03,235,West Virginia,-1.84,2.7,9,12,0.43,-1.38,205,College,Men,2014,1,4807
2020-09-03,236,Central Connecticut State,-1.85,2.7,13,13,0.5,-1.88,322,College,Men,2014,1,4808
2020-09-03,237,Wisconsin-Eau Claire,-1.85,2.7,8,13,0.38,-0.99,139,College,Men,2014,1,4809
2020-09-03,238,Siena,-1.85,2.7,6,7,0.46,-1.67,274,College,Men,2014,1,4810
2020-09-03,239,Duke,-1.85,2.7,3,8,0.27,-0.19,65,College,Men,2014,1,4811
2020-09-03,240,Cal Poly-SLO,-1.85,2.7,5,15,0.25,-0.23,67,College,Men,2014,1,4812
2020-09-03,241,Loyola-Chicago,-1.86,2.6,6,9,0.4,-1.26,187,College,Men,2014,1,4813
2020-09-03,242,Southern Utah,-1.87,2.6,1,1,0.5,-1.84,317,College,Men,2014,1,4814
2020-09-03,243,Houston,-1.88,2.6,15,12,0.56,-2.08,365,College,Men,2014,1,4815
2020-09-03,244,Rowan,-1.88,2.6,9,12,0.43,-1.56,248,College,Men,2014,1,4816
2020-09-03,245,Minnesota State-Mankato,-1.9,2.5,6,7,0.46,-1.45,219,College,Men,2014,1,4817
2020-09-03,246,Johns Hopkins,-1.9,2.5,5,10,0.33,-0.95,134,College,Men,2014,1,4818
2020-09-03,247,Salisbury,-1.92,2.5,4,8,0.33,-0.91,127,College,Men,2014,1,4819
2020-09-03,248,Massachusetts-Lowell,-1.94,2.4,1,3,0.25,0.32,39,College,Men,2014,1,4820
2020-09-03,249,Maryland B,-1.95,2.4,14,8,0.64,-2.72,459,College,Men,2014,1,4821
2020-09-03,250,South Dakota Mines,-1.95,2.4,4,6,0.4,-1.47,228,College,Men,2014,1,4822
2020-09-03,251,James Madison B,-1.96,2.4,12,11,0.52,-2.08,363,College,Men,2014,1,4823
2020-09-03,252,Connecticut B,-1.96,2.4,4,2,0.67,-2.83,471,College,Men,2014,1,4824
2020-09-03,253,Boise State,-1.97,2.4,9,16,0.36,-1.0,141,College,Men,2014,1,4825
2020-09-03,254,North Carolina-Charlotte,-1.97,2.4,8,9,0.47,-1.69,277,College,Men,2014,1,4826
2020-09-03,255,Merrimack,-1.99,2.3,3,7,0.3,-0.58,93,College,Men,2014,1,4827
2020-09-03,256,Colgate,-1.99,2.3,6,9,0.4,-1.48,229,College,Men,2014,1,4828
2020-09-03,257,Cal Poly-Pomona,-1.99,2.3,4,8,0.33,-0.93,129,College,Men,2014,1,4829
2020-09-03,258,Skidmore,-1.99,2.3,6,4,0.6,-2.48,425,College,Men,2014,1,4830
2020-09-03,259,Liberty,-1.99,2.3,7,7,0.5,-1.95,342,College,Men,2014,1,4831
2020-09-03,260,San Diego,-1.99,2.3,1,2,0.33,-1.05,146,College,Men,2014,1,4832
2020-09-03,261,Stanford B,-2.0,2.3,2,4,0.33,-1.1,155,College,Men,2014,1,4833
2020-09-03,262,Montana,-2.0,2.3,6,6,0.5,-1.91,329,College,Men,2014,1,4834
2020-09-03,263,Arizona State B,-2.01,2.3,11,8,0.58,-2.34,411,College,Men,2014,1,4835
2020-09-03,264,Seattle,-2.05,2.2,2,3,0.4,-1.59,253,College,Men,2014,1,4836
2020-09-03,265,Northwestern B,-2.06,2.2,7,6,0.54,-2.35,413,College,Men,2014,1,4837
2020-09-03,266,LSU B,-2.06,2.2,11,10,0.52,-2.25,397,College,Men,2014,1,4838
2020-09-03,267,Keene State,-2.1,2.1,8,10,0.44,-1.85,318,College,Men,2014,1,4839
2020-09-03,268,Washington University B,-2.12,2.0,11,12,0.48,-2.04,358,College,Men,2014,1,4840
2020-09-03,269,Trinity,-2.13,2.0,11,10,0.52,-2.27,401,College,Men,2014,1,4841
2020-09-03,270,Lamar,-2.13,2.0,2,4,0.33,-1.03,144,College,Men,2014,1,4842
2020-09-03,271,Eastern Illinois,-2.13,2.0,5,15,0.25,-0.79,111,College,Men,2014,1,4843
2020-09-03,272,Florida Tech,-2.15,2.0,2,2,0.5,-2.27,400,College,Men,2014,1,4844
2020-09-03,273,SUNY-Oneonta,-2.15,2.0,6,10,0.38,-1.59,256,College,Men,2014,1,4845
2020-09-03,274,Oregon State,-2.16,2.0,7,17,0.29,-0.72,104,College,Men,2014,1,4846
2020-09-03,275,St Mary's (Maryland),-2.16,2.0,6,13,0.32,-1.12,160,College,Men,2014,1,4847
2020-09-03,276,Texas Christian,-2.16,2.0,14,17,0.45,-1.9,328,College,Men,2014,1,4848
2020-09-03,277,Valparaiso,-2.16,2.0,10,14,0.42,-1.83,314,College,Men,2014,1,4849
2020-09-03,278,Miami,-2.16,2.0,12,16,0.43,-1.58,250,College,Men,2014,1,4850
2020-09-03,279,Lafayette,-2.17,1.9,5,8,0.38,-1.46,223,College,Men,2014,1,4851
2020-09-03,280,SUNY-Binghamton,-2.17,1.9,5,8,0.38,-1.66,269,College,Men,2014,1,4852
2020-09-03,281,North Carolina B,-2.18,1.9,2,2,0.5,-2.54,436,College,Men,2014,1,4853
2020-09-03,282,Elgin CC,-2.18,1.9,3,2,0.6,-2.78,465,College,Men,2014,1,4854
2020-09-03,283,Haverford,-2.18,1.9,8,10,0.44,-1.88,323,College,Men,2014,1,4855
2020-09-03,284,Connecticut College,-2.18,1.9,5,5,0.5,-2.29,403,College,Men,2014,1,4856
2020-09-03,285,IUPUI,-2.19,1.9,7,7,0.5,-2.21,389,College,Men,2014,1,4857
2020-09-03,286,Rensselaer Polytech,-2.19,1.9,7,11,0.39,-1.69,280,College,Men,2014,1,4858
2020-09-03,287,Oklahoma State,-2.2,1.9,9,11,0.45,-1.92,333,College,Men,2014,1,4859
2020-09-03,288,Idaho,-2.2,1.9,12,17,0.41,-1.68,275,College,Men,2014,1,4860
2020-09-03,289,Stonehil,-2.22,1.9,9,7,0.56,-2.56,439,College,Men,2014,1,4861
2020-09-03,290,Georgia C,-2.24,1.8,12,9,0.57,-2.66,450,College,Men,2014,1,4862
2020-09-03,291,Christopher Newport,-2.25,1.8,2,2,0.5,-2.31,407,College,Men,2014,1,4863
2020-09-03,292,Oregon B,-2.25,1.8,4,7,0.36,-1.41,212,College,Men,2014,1,4864
2020-09-03,293,Gettysburg,-2.26,1.8,2,4,0.33,-1.63,263,College,Men,2014,1,4865
2020-09-03,294,Towson,-2.26,1.8,6,11,0.35,-1.51,239,College,Men,2014,1,4866
2020-09-03,295,Maryland-Baltimore County,-2.27,1.8,3,6,0.33,-1.47,226,College,Men,2014,1,4867
2020-09-03,296,Franklin & Marshall,-2.29,1.7,5,8,0.38,-1.62,261,College,Men,2014,1,4868
2020-09-03,297,Ohio State B,-2.29,1.7,10,6,0.62,-3.01,487,College,Men,2014,1,4869
2020-09-03,298,Southern Illinois,-2.3,1.7,3,3,0.5,-2.52,432,College,Men,2014,1,4870
2020-09-03,299,Cal State-Long Beach,-2.31,1.7,3,7,0.3,-1.44,215,College,Men,2014,1,4871
2020-09-03,300,Sam Houston State,-2.32,1.7,4,2,0.67,-3.48,501,College,Men,2014,1,4872
2020-09-03,301,Brigham Young-Idaho,-2.33,1.7,0,3,0.0,0.4,34,College,Men,2014,1,4873
2020-09-03,302,California-Irvine,-2.35,1.6,3,12,0.2,-0.6,96,College,Men,2014,1,4874
2020-09-03,303,Bucknell,-2.36,1.6,3,7,0.3,-1.46,220,College,Men,2014,1,4875
2020-09-03,304,Pittsburgh B,-2.38,1.6,6,7,0.46,-2.27,402,College,Men,2014,1,4876
2020-09-03,305,St Lawrence,-2.38,1.6,3,4,0.43,-2.17,384,College,Men,2014,1,4877
2020-09-03,306,Montana State University,-2.4,1.6,9,16,0.36,-1.59,255,College,Men,2014,1,4878
2020-09-03,307,Georgia B,-2.4,1.5,12,18,0.4,-1.92,331,College,Men,2014,1,4879
2020-09-03,308,LeTourneau,-2.4,1.5,3,5,0.38,-1.99,351,College,Men,2014,1,4880
2020-09-03,309,Georgia Southern,-2.41,1.5,5,13,0.28,-1.18,168,College,Men,2014,1,4881
2020-09-03,310,Augustana,-2.42,1.5,2,4,0.33,-1.74,292,College,Men,2014,1,4882
2020-09-03,311,Navy,-2.43,1.5,6,10,0.38,-1.75,294,College,Men,2014,1,4883
2020-09-03,312,Tennessee Tech,-2.43,1.5,3,3,0.5,-2.69,457,College,Men,2014,1,4884
2020-09-03,313,Arkansas B,-2.45,1.5,2,3,0.4,-2.24,395,College,Men,2014,1,4885
2020-09-03,314,College of New Jersey,-2.46,1.5,3,9,0.25,-1.13,161,College,Men,2014,1,4886
2020-09-03,315,Milwaukee School of Engineering,-2.47,1.5,7,6,0.54,-2.78,464,College,Men,2014,1,4887
2020-09-03,316,Penn State B,-2.47,1.5,5,4,0.56,-2.87,473,College,Men,2014,1,4888
2020-09-03,317,William & Mary B,-2.47,1.4,5,5,0.5,-2.67,454,College,Men,2014,1,4889
2020-09-03,318,Santa Clara,-2.47,1.4,8,14,0.36,-1.7,284,College,Men,2014,1,4890
2020-09-03,319,Luther B,-2.48,1.4,7,6,0.54,-2.79,466,College,Men,2014,1,4891
2020-09-03,320,Wisconsin-Whitewater,-2.48,1.4,6,14,0.3,-1.44,218,College,Men,2014,1,4892
2020-09-03,321,Sacramento State,-2.48,1.4,2,4,0.33,-1.75,293,College,Men,2014,1,4893
2020-09-03,322,Mary Washington,-2.48,1.4,7,7,0.5,-2.56,441,College,Men,2014,1,4894
2020-09-03,323,Texas-San Antonio,-2.48,1.4,9,14,0.39,-1.89,325,College,Men,2014,1,4895
2020-09-03,324,Loras,-2.48,1.4,5,9,0.36,-1.86,319,College,Men,2014,1,4896
2020-09-03,325,Bowling Green,-2.49,1.4,5,8,0.38,-2.01,353,College,Men,2014,1,4897
2020-09-03,326,Texas-Dallas,-2.49,1.4,14,18,0.44,-2.26,398,College,Men,2014,1,4898
2020-09-03,327,Charleston,-2.49,1.4,5,12,0.29,-1.28,191,College,Men,2014,1,4899
2020-09-03,328,Creighton,-2.49,1.4,3,5,0.38,-2.09,367,College,Men,2014,1,4900
2020-09-03,329,Wisconsin-La Crosse,-2.49,1.4,4,13,0.24,-1.09,153,College,Men,2014,1,4901
2020-09-03,330,Drexel,-2.51,1.4,4,11,0.27,-1.44,217,College,Men,2014,1,4902
2020-09-03,331,Massachusetts-Dartmouth,-2.52,1.4,1,6,0.14,-0.2,66,College,Men,2014,1,4903
2020-09-03,332,Hampshire,-2.53,1.4,2,5,0.29,-1.6,259,College,Men,2014,1,4904
2020-09-03,333,Illinois B,-2.54,1.4,9,9,0.5,-2.67,452,College,Men,2014,1,4905
2020-09-03,334,Georgia Tech B,-2.54,1.3,6,6,0.5,-2.68,456,College,Men,2014,1,4906
2020-09-03,335,Olin,-2.55,1.3,4,6,0.4,-2.13,378,College,Men,2014,1,4907
2020-09-03,336,Middle Tennessee State,-2.56,1.3,6,13,0.32,-1.69,278,College,Men,2014,1,4908
2020-09-03,337,Cornell B,-2.56,1.3,13,13,0.5,-2.64,448,College,Men,2014,1,4909
2020-09-03,338,Caltech,-2.58,1.3,3,7,0.3,-1.6,258,College,Men,2014,1,4910
2020-09-03,339,Westmont,-2.59,1.3,1,6,0.14,-0.84,115,College,Men,2014,1,4911
2020-09-03,340,Central Florida B,-2.59,1.3,9,10,0.47,-2.51,429,College,Men,2014,1,4912
2020-09-03,341,Clarion,-2.59,1.3,5,11,0.31,-1.78,304,College,Men,2014,1,4913
2020-09-03,342,Valdosta State,-2.6,1.3,7,16,0.3,-1.59,254,College,Men,2014,1,4914
2020-09-03,343,Kean,-2.63,1.2,5,6,0.45,-2.55,438,College,Men,2014,1,4915
2020-09-03,344,Northern Colorado,-2.63,1.2,3,11,0.21,-0.85,117,College,Men,2014,1,4916
2020-09-03,345,Kalamazoo,-2.64,1.2,2,4,0.33,-2.11,375,College,Men,2014,1,4917
2020-09-03,346,Colby B,-2.64,1.2,1,1,0.5,-3.42,499,College,Men,2014,1,4918
2020-09-03,347,Carleton College - D3,-2.65,1.2,1,1,0.5,-3.49,502,College,Men,2014,1,4919
2020-09-03,348,Rose-Hulman,-2.65,1.2,7,16,0.3,-1.82,311,College,Men,2014,1,4920
2020-09-03,349,Washington State,-2.66,1.2,7,13,0.35,-1.96,345,College,Men,2014,1,4921
2020-09-03,350,Boston College B,-2.67,1.2,9,8,0.53,-2.92,476,College,Men,2014,1,4922
2020-09-03,351,Stockton,-2.67,1.2,4,9,0.31,-1.94,341,College,Men,2014,1,4923
2020-09-03,352,Marist,-2.67,1.2,4,10,0.29,-1.7,282,College,Men,2014,1,4924
2020-09-03,353,Bellarmine,-2.69,1.2,3,5,0.38,-2.24,394,College,Men,2014,1,4925
2020-09-03,354,Hunter College,-2.7,1.2,0,2,0.0,-1.11,157,College,Men,2014,1,4926
2020-09-03,355,Notre Dame B,-2.71,1.1,10,10,0.5,-2.81,467,College,Men,2014,1,4927
2020-09-03,356,North Carolina-Wilmington B,-2.72,1.1,8,16,0.33,-1.94,339,College,Men,2014,1,4928
2020-09-03,357,Mississippi,-2.74,1.1,6,14,0.3,-1.77,301,College,Men,2014,1,4929
2020-09-03,358,Brigham Young B,-2.78,1.1,0,2,0.0,-1.39,208,College,Men,2014,1,4930
2020-09-03,359,Muhlenberg,-2.79,1.1,8,10,0.44,-2.57,442,College,Men,2014,1,4931
2020-09-03,360,North Greenville,-2.81,1.0,0,4,0.0,-0.44,83,College,Men,2014,1,4932
2020-09-03,361,North Texas,-2.81,1.0,9,16,0.36,-2.13,379,College,Men,2014,1,4933
2020-09-03,362,Westfield State,-2.82,1.0,6,11,0.35,-2.11,374,College,Men,2014,1,4934
2020-09-03,363,Ithaca,-2.83,1.0,3,7,0.3,-1.93,334,College,Men,2014,1,4935
2020-09-03,364,Washington C,-2.83,1.0,2,3,0.4,-2.77,462,College,Men,2014,1,4936
2020-09-03,365,Providence,-2.83,1.0,1,3,0.25,-2.12,376,College,Men,2014,1,4937
2020-09-03,366,Armstrong Atlantic,-2.84,1.0,7,6,0.54,-3.2,491,College,Men,2014,1,4938
2020-09-03,367,Drury,-2.84,1.0,2,5,0.29,-2.11,372,College,Men,2014,1,4939
2020-09-03,368,SUNY-Cortland,-2.85,1.0,5,11,0.31,-1.92,330,College,Men,2014,1,4940
2020-09-03,369,Washington B,-2.86,1.0,7,17,0.29,-1.5,236,College,Men,2014,1,4941
2020-09-03,370,Wentworth,-2.86,1.0,2,9,0.18,-1.2,174,College,Men,2014,1,4942
2020-09-03,371,Minnesota B,-2.86,1.0,3,10,0.23,-1.22,181,College,Men,2014,1,4943
2020-09-03,372,Willamette University,-2.87,1.0,1,2,0.33,-2.81,468,College,Men,2014,1,4944
2020-09-03,373,Northeastern B,-2.9,0.9,3,6,0.33,-2.34,412,College,Men,2014,1,4945
2020-09-03,374,SUNY-Buffalo B,-2.9,0.9,6,10,0.38,-2.46,424,College,Men,2014,1,4946
2020-09-03,375,San Jose State,-2.9,0.9,4,12,0.25,-1.44,216,College,Men,2014,1,4947
2020-09-03,376,SUNY-Brockport,-2.91,0.9,3,11,0.21,-1.56,247,College,Men,2014,1,4948
2020-09-03,377,California-San Diego B,-2.93,0.9,3,4,0.43,-2.93,477,College,Men,2014,1,4949
2020-09-03,378,Rider,-2.93,0.9,0,2,0.0,-1.59,257,College,Men,2014,1,4950
2020-09-03,379,Wisconsin-Milwaukee B,-2.94,0.9,4,7,0.36,-2.49,426,College,Men,2014,1,4951
2020-09-03,380,Amherst B,-2.94,0.9,4,8,0.33,-2.32,409,College,Men,2014,1,4952
2020-09-03,381,Missouri B,-2.96,0.9,4,10,0.29,-2.08,366,College,Men,2014,1,4953
2020-09-03,382,Villanova B,-2.96,0.9,1,2,0.33,-2.95,481,College,Men,2014,1,4954
2020-09-03,383,Wooster,-2.96,0.9,3,10,0.23,-1.64,264,College,Men,2014,1,4955
2020-09-03,384,California B,-2.99,0.9,1,2,0.33,-3.0,486,College,Men,2014,1,4956
2020-09-03,385,Grand Valley State,-3.0,0.9,1,8,0.11,-0.7,101,College,Men,2014,1,4957
2020-09-03,386,Michigan Tech,-3.0,0.9,4,6,0.4,-2.76,461,College,Men,2014,1,4958
2020-09-03,387,SUNY-New Paltz,-3.03,0.8,1,5,0.17,-1.76,298,College,Men,2014,1,4959
2020-09-03,388,North Dakota State,-3.03,0.8,2,12,0.14,-0.9,125,College,Men,2014,1,4960
2020-09-03,389,Catholic,-3.04,0.8,5,11,0.31,-2.22,392,College,Men,2014,1,4961
2020-09-03,390,Gustavus Adolphus,-3.06,0.8,1,5,0.17,-1.67,273,College,Men,2014,1,4962
2020-09-03,391,Williams B,-3.07,0.8,4,6,0.4,-2.82,469,College,Men,2014,1,4963
2020-09-03,392,Le Moyne,-3.07,0.8,1,4,0.2,-2.08,364,College,Men,2014,1,4964
2020-09-03,393,New Mexico,-3.07,0.8,3,8,0.27,-1.88,324,College,Men,2014,1,4965
2020-09-03,394,Rutgers B,-3.09,0.8,4,5,0.44,-3.12,489,College,Men,2014,1,4966
2020-09-03,395,Colorado School of Mines,-3.09,0.8,2,10,0.17,-1.48,233,College,Men,2014,1,4967
2020-09-03,396,RIT,-3.1,0.8,2,8,0.2,-1.72,288,College,Men,2014,1,4968
2020-09-03,397,Union,-3.11,0.8,1,3,0.25,-2.58,444,College,Men,2014,1,4969
2020-09-03,398,George Washington B,-3.11,0.8,9,13,0.41,-2.77,463,College,Men,2014,1,4970
2020-09-03,399,Alabama-Birmingham,-3.12,0.8,7,16,0.3,-2.14,380,College,Men,2014,1,4971
2020-09-03,400,Wilkes,-3.13,0.8,2,5,0.29,-2.24,396,College,Men,2014,1,4972
2020-09-03,401,Portland,-3.13,0.8,3,8,0.27,-1.93,335,College,Men,2014,1,4973
2020-09-03,402,West Chester B,-3.14,0.7,2,4,0.33,-2.75,460,College,Men,2014,1,4974
2020-09-03,403,Berklee,-3.14,0.7,7,13,0.35,-2.52,433,College,Men,2014,1,4975
2020-09-03,404,Villanova,-3.15,0.7,1,9,0.1,-1.25,184,College,Men,2014,1,4976
2020-09-03,405,Shippensburg B,-3.15,0.7,5,9,0.36,-2.67,453,College,Men,2014,1,4977
2020-09-03,406,Toledo,-3.17,0.7,4,16,0.2,-1.67,271,College,Men,2014,1,4978
2020-09-03,407,Old Dominion,-3.2,0.7,4,19,0.17,-1.33,199,College,Men,2014,1,4979
2020-09-03,408,Auburn B,-3.23,0.7,5,11,0.31,-2.43,421,College,Men,2014,1,4980
2020-09-03,409,Midwestern State,-3.23,0.7,3,8,0.27,-2.26,399,College,Men,2014,1,4981
2020-09-03,410,Dartmouth B,-3.24,0.7,3,7,0.3,-2.6,445,College,Men,2014,1,4982
2020-09-03,411,Georgetown B,-3.24,0.7,8,12,0.4,-2.9,475,College,Men,2014,1,4983
2020-09-03,412,Hanover,-3.25,0.7,0,4,0.0,-0.97,137,College,Men,2014,1,4984
2020-09-03,413,East Carolina,-3.28,0.6,0,5,0.0,-0.39,78,College,Men,2014,1,4985
2020-09-03,414,MIT,-3.28,0.6,3,18,0.14,-1.1,156,College,Men,2014,1,4986
2020-09-03,415,Southern Indiana,-3.32,0.6,7,22,0.24,-1.83,313,College,Men,2014,1,4987
2020-09-03,416,Hofstra,-3.33,0.6,8,20,0.29,-2.22,390,College,Men,2014,1,4988
2020-09-03,417,Case Western Reserve B,-3.34,0.6,5,5,0.5,-3.61,506,College,Men,2014,1,4989
2020-09-03,418,Louisville,-3.35,0.6,5,13,0.28,-2.17,383,College,Men,2014,1,4990
2020-09-03,419,Roanoke,-3.35,0.6,1,4,0.2,-2.35,416,College,Men,2014,1,4991
2020-09-03,420,Salisbury B,-3.35,0.6,1,5,0.17,-2.12,377,College,Men,2014,1,4992
2020-09-03,421,New Hampshire B,-3.36,0.6,1,5,0.17,-2.19,387,College,Men,2014,1,4993
2020-09-03,422,Syracuse,-3.36,0.6,3,16,0.16,-1.68,276,College,Men,2014,1,4994
2020-09-03,423,Indiana B,-3.37,0.6,4,7,0.36,-2.96,483,College,Men,2014,1,4995
2020-09-03,424,Texas A&M B,-3.39,0.6,4,10,0.29,-2.55,437,College,Men,2014,1,4996
2020-09-03,425,Portland State,-3.41,0.6,3,14,0.18,-1.5,235,College,Men,2014,1,4997
2020-09-03,426,Gonzaga,-3.41,0.6,5,17,0.23,-1.9,327,College,Men,2014,1,4998
2020-09-03,427,California-Irvine B,-3.41,0.6,1,3,0.25,-2.97,484,College,Men,2014,1,4999
2020-09-03,428,John Carroll,-3.42,0.6,1,8,0.11,-1.58,251,College,Men,2014,1,5000
2020-09-03,429,North Florida,-3.43,0.6,2,10,0.17,-1.22,182,College,Men,2014,1,5001
2020-09-03,430,Franklin Pierce,-3.43,0.6,0,6,0.0,-1.18,165,College,Men,2014,1,5002
2020-09-03,431,Macalester,-3.43,0.6,0,5,0.0,-1.28,192,College,Men,2014,1,5003
2020-09-03,432,Brown C,-3.44,0.6,0,3,0.0,-2.02,356,College,Men,2014,1,5004
2020-09-03,433,Rhodes,-3.45,0.5,5,11,0.31,-2.51,430,College,Men,2014,1,5005
2020-09-03,434,Cal Poly-SLO B,-3.47,0.5,2,4,0.33,-3.18,490,College,Men,2014,1,5006
2020-09-03,435,Baylor B,-3.48,0.5,3,8,0.27,-2.56,440,College,Men,2014,1,5007
2020-09-03,436,West Florida,-3.48,0.5,1,2,0.33,-3.72,509,College,Men,2014,1,5008
2020-09-03,437,Swarthmore,-3.52,0.5,2,9,0.18,-2.05,361,College,Men,2014,1,5009
2020-09-03,438,Young Harris,-3.53,0.5,3,5,0.38,-3.28,496,College,Men,2014,1,5010
2020-09-03,439,Missouri State,-3.56,0.5,3,11,0.21,-1.98,349,College,Men,2014,1,5011
2020-09-03,440,Carthage,-3.57,0.5,3,10,0.23,-2.3,406,College,Men,2014,1,5012
2020-09-03,441,Bowdoin B,-3.59,0.5,0,2,0.0,-2.94,478,College,Men,2014,1,5013
2020-09-03,442,Texas C,-3.61,0.5,3,9,0.25,-2.11,373,College,Men,2014,1,5014
2020-09-03,443,Bemidji State,-3.63,0.5,0,5,0.0,-1.41,210,College,Men,2014,1,5015
2020-09-03,444,Arizona State C,-3.65,0.4,0,5,0.0,-1.29,194,College,Men,2014,1,5016
2020-09-03,445,Western Kentucky,-3.68,0.4,2,10,0.17,-2.1,370,College,Men,2014,1,5017
2020-09-03,446,Wisconsin C,-3.69,0.4,1,4,0.2,-2.94,480,College,Men,2014,1,5018
2020-09-03,447,Western Illinois,-3.69,0.4,0,5,0.0,-1.79,308,College,Men,2014,1,5019
2020-09-03,448,Purdue B,-3.71,0.4,1,3,0.25,-3.42,500,College,Men,2014,1,5020
2020-09-03,449,South Florida B,-3.73,0.4,4,11,0.27,-2.82,470,College,Men,2014,1,5021
2020-09-03,450,Radford,-3.73,0.4,0,6,0.0,-1.32,198,College,Men,2014,1,5022
2020-09-03,451,Southern Connecticut State,-3.73,0.4,0,6,0.0,-1.51,238,College,Men,2014,1,5023
2020-09-03,452,Wisconsin-Platteville,-3.76,0.4,1,4,0.2,-2.89,474,College,Men,2014,1,5024
2020-09-03,453,Holy Cross,-3.81,0.4,1,8,0.11,-2.02,354,College,Men,2014,1,5025
2020-09-03,454,Lesley,-3.82,0.4,0,4,0.0,-2.02,355,College,Men,2014,1,5026
2020-09-03,455,Georgia Gwinnett,-3.84,0.4,2,19,0.1,-1.54,245,College,Men,2014,1,5027
2020-09-03,456,York,-3.84,0.4,0,4,0.0,-1.75,297,College,Men,2014,1,5028
2020-09-03,457,Longwood,-3.85,0.4,1,9,0.1,-1.97,346,College,Men,2014,1,5029
2020-09-03,458,Hendrix,-3.85,0.4,1,10,0.09,-1.78,306,College,Men,2014,1,5030
2020-09-03,459,George Mason B,-3.85,0.4,5,10,0.33,-3.22,492,College,Men,2014,1,5031
2020-09-03,460,Kettering,-3.86,0.4,0,6,0.0,-1.74,290,College,Men,2014,1,5032
2020-09-03,461,Canisius College,-3.87,0.4,0,5,0.0,-1.77,303,College,Men,2014,1,5033
2020-09-03,462,Texas-Arlington,-3.91,0.3,4,21,0.16,-2.1,369,College,Men,2014,1,5034
2020-09-03,463,Sonoma State,-3.92,0.3,1,16,0.06,-0.8,112,College,Men,2014,1,5035
2020-09-03,464,Florida State B,-3.93,0.3,3,14,0.18,-2.15,381,College,Men,2014,1,5036
2020-09-03,465,Reed,-3.95,0.3,0,6,0.0,-1.4,209,College,Men,2014,1,5037
2020-09-03,466,Rowan B,-3.96,0.3,3,10,0.23,-2.95,482,College,Men,2014,1,5038
2020-09-03,467,New Haven,-3.97,0.3,0,4,0.0,-2.49,427,College,Men,2014,1,5039
2020-09-03,468,Cleveland State,-3.98,0.3,1,11,0.08,-1.64,267,College,Men,2014,1,5040
2020-09-03,469,American B,-4.01,0.3,3,6,0.33,-3.55,503,College,Men,2014,1,5041
2020-09-03,470,Southern Methodist,-4.01,0.3,3,13,0.19,-2.35,415,College,Men,2014,1,5042
2020-09-03,471,Iowa B,-4.1,0.3,1,8,0.11,-2.22,391,College,Men,2014,1,5043
2020-09-03,472,Louisiana Tech,-4.11,0.3,0,5,0.0,-1.94,340,College,Men,2014,1,5044
2020-09-03,473,St Olaf B,-4.11,0.3,2,5,0.29,-3.65,507,College,Men,2014,1,5045
2020-09-03,474,Dayton B,-4.15,0.3,4,10,0.29,-3.25,493,College,Men,2014,1,5046
2020-09-03,475,Ball State,-4.16,0.3,2,13,0.13,-2.19,385,College,Men,2014,1,5047
2020-09-03,476,Goucher,-4.18,0.3,0,6,0.0,-2.04,359,College,Men,2014,1,5048
2020-09-03,477,Tufts C,-4.21,0.3,2,13,0.13,-2.36,417,College,Men,2014,1,5049
2020-09-03,478,Spring Hill,-4.29,0.2,1,11,0.08,-2.23,393,College,Men,2014,1,5050
2020-09-03,479,Southern Polytech State,-4.29,0.2,1,5,0.17,-3.33,498,College,Men,2014,1,5051
2020-09-03,480,Arizona B,-4.3,0.2,1,13,0.07,-2.09,368,College,Men,2014,1,5052
2020-09-03,481,Chicago B,-4.35,0.2,5,12,0.29,-3.57,504,College,Men,2014,1,5053
2020-09-03,482,Messiah B,-4.35,0.2,0,8,0.0,-2.01,352,College,Men,2014,1,5054
2020-09-03,483,Embry-Riddle,-4.4,0.2,2,8,0.2,-2.98,485,College,Men,2014,1,5055
2020-09-03,484,Michigan State B,-4.41,0.2,0,5,0.0,-2.66,451,College,Men,2014,1,5056
2020-09-03,485,SUNY-Stony Brook,-4.42,0.2,0,12,0.0,-1.36,203,College,Men,2014,1,5057
2020-09-03,486,Rhode Island B,-4.47,0.2,0,5,0.0,-2.3,405,College,Men,2014,1,5058
2020-09-03,487,Arkansas State,-4.49,0.2,1,13,0.07,-1.89,326,College,Men,2014,1,5059
2020-09-03,488,Abilene Christian,-4.51,0.2,0,6,0.0,-2.38,420,College,Men,2014,1,5060
2020-09-03,489,Iowa State B,-4.52,0.2,0,5,0.0,-2.65,449,College,Men,2014,1,5061
2020-09-03,490,Cincinnati B,-4.53,0.2,3,11,0.21,-3.25,494,College,Men,2014,1,5062
2020-09-03,491,Central Washington,-4.53,0.2,0,6,0.0,-2.35,414,College,Men,2014,1,5063
2020-09-03,492,Nevada-Reno,-4.56,0.2,0,11,0.0,-1.18,166,College,Men,2014,1,5064
